Event 0
nTracks 10
7 : 0.807457
8 : 0.496669
9 : 2.49803
Event 137
nTracks 10
0 : 3.06578
1 : 2.47911
2 : 0.415536
3 : 2.68214
4 : 2.20522
5 : 0.00839838
6 : 1.03023
7 : 2.60793
8 : 0.0586822
9 : 0.505683
Event 138
nTracks 10
0 : 1.5326
1 : 2.28866
2 : 2.83882
3 : 2.89939
4 : 2.18669
5 : 0.624275
6 : 1.15203
7 : 1.96714
8 : 0.38279
9 : 2.22447
Event 139
nTracks 10
0 : 0.289586
1 : 1.78738
2 : 0.820319
3 : 0.692091
4 : 1.21801
5 : 2.16698
6 : 1.76056
7 : 2.16308
8 : 1.84584
9 : 1.98506
Event 140
nTracks 10
0 : 0.113076
1 : 1.29582
2 : 2.52266
3 : 1.85769
4 : 2.80722
5 : 0.323014
6 : 0.499401
7 : 2.98613
8 : 2.9027
9 : 0.262735
Event 141
nTracks 10
0 : 0.807828
1 : 0.0439469
2 : 3.00582
3 : 2.70377
4 : 0.958576
5 : 0.619091
6 : 3.09599
7 : 0.651897
8 : 1.76247
9 : 0.189374
Event 142
nTracks 10
0 : 2.88746
1 : 1.23781
2 : 1.42469
3 : 1.97731
4 : 0.707002
5 : 1.23144
6 : 1.72842
7 : 0.317748
8 : 2.00872
9 : 0.0841578
Event 143
nTracks 10
0 : 0.945553
1 : 3.12751
2 : 0.522169
3 : 0.092725
4 : 1.11748
5 : 0.185727
6 : 1.7313
7 : 0.129552
8 : 2.97423
9 : 2.10973
Event 144
nTracks 10
0 : 2.09611
1 : 1.74322
2 : 1.93243
3 : 1.92831
4 : 1.63989
5 : 0.414591
6 : 0.975288
7 : 2.62305
8 : 0.218552
9 : 2.67119
Event 145
nTracks 10
0 : 2.85484
1 : 1.8594
2 : 1.07411
3 : 1.91086
4 : 3.02188
5 : 0.741098
6 : 1.69518
7 : 0.297458
8 : 2.9507
9 : 1.91148
Event 146
nTracks 10
0 : 2.67013
1 : 2.74618
2 : 0.259628
3 : 2.70177
4 : 1.05466
5 : 0.556927
6 : 0.591055
7 : 1.50711
8 : 1.22063
9 : 3.00453
Event 147
nTracks 10
0 : 0.487791
1 : 0.595979
2 : 2.30563
3 : 1.96486
4 : 0.0193912
5 : 1.04067
6 : 2.72973
7 : 2.05697
8 : 0.0287379
9 : 1.24973
Event 148
nTracks 10
0 : 2.3505
1 : 1.41732
2 : 1.22461
3 : 1.5698
4 : 2.80938
5 : 2.03887
6 : 1.01134
7 : 0.437315
8 : 2.55508
9 : 0.680949
Event 149
nTracks 10
0 : 2.89602
1 : 1.71704
2 : 2.49433
3 : 1.36944
4 : 2.43429
5 : 1.11842
6 : 0.865026
7 : 2.89982
8 : 0.201969
9 : 0.639122
Event 150
nTracks 10
0 : 1.68392
1 : 2.0194
2 : 1.76653
3 : 0.180493
4 : 0.437553
5 : 0.153233
6 : 3.02131
7 : 0.856419
8 : 2.84051
9 : 2.14955
Event 151
nTracks 10
0 : 1.48252
1 : 1.82435
2 : 1.70344
3 : 3.05414
4 : 3.07371
5 : 1.07645
6 : 1.82338
7 : 0.270711
8 : 0.803578
9 : 0.705632
Event 152
nTracks 10
0 : 1.41873
1 : 0.256237
2 : 2.19591
3 : 1.02359
4 : 2.86987
5 : 0.739145
6 : 0.805843
7 : 0.462034
8 : 2.64189
9 : 1.12857
Event 153
nTracks 10
0 : 1.25159
1 : 2.77799
2 : 2.02816
3 : 0.706429
4 : 2.80914
5 : 0.706649
6 : 1.12715
7 : 0.49073
8 : 0.0407953
9 : 2.4892
Event 154
nTracks 10
0 : 2.13939
1 : 0.356663
2 : 0.227013
3 : 0.325058
4 : 2.074
5 : 2.70594
6 : 2.28852
7 : 2.7747
8 : 0.177574
9 : 2.9183
Event 155
nTracks 10
0 : 0.436868
1 : 0.160139
2 : 1.95826
3 : 1.89026
4 : 0.532661
5 : 0.703525
6 : 2.56037
7 : 3.10835
8 : 1.23591
9 : 0.65008
Event 156
nTracks 10
0 : 1.743
1 : 1.24632
2 : 1.54065
3 : 1.07391
4 : 0.500233
5 : 0.917969
6 : 0.706744
7 : 2.02797
8 : 0.90114
9 : 0.0593809
Event 157
nTracks 10
0 : 2.67163
1 : 0.802236
2 : 0.711667
3 : 2.36826
4 : 3.06666
5 : 0.882937
6 : 2.7748
7 : 2.83472
8 : 0.327829
9 : 1.31643
Event 158
nTracks 10
0 : 2.28591
1 : 2.3562
2 : 0.255916
3 : 2.91945
4 : 3.12877
5 : 0.983261
6 : 1.71589
7 : 0.223758
8 : 2.60029
9 : 1.80465
Event 159
nTracks 10
0 : 0.0619593
1 : 2.93778
2 : 2.51138
3 : 2.28533
4 : 0.638015
5 : 0.171873
6 : 1.17667
7 : 2.11542
8 : 0.932396
9 : 0.130793
Event 160
nTracks 10
0 : 0.0717283
1 : 1.87225
2 : 2.26777
3 : 2.9718
4 : 0.795145
5 : 1.61672
6 : 2.58931
7 : 1.63243
8 : 2.56649
9 : 1.57159
Event 161
nTracks 10
0 : 0.0725099
1 : 0.626311
2 : 1.69483
3 : 0.883563
4 : 1.88937
5 : 1.22847
6 : 1.8839
7 : 2.6801
8 : 0.641895
9 : 1.8984
Event 162
nTracks 10
0 : 0.0185305
1 : 2.89401
2 : 2.11029
3 : 2.45441
4 : 2.73653
5 : 1.64037
6 : 1.76985
7 : 0.748186
8 : 2.30251
9 : 0.708972
Event 163
nTracks 10
0 : 1.15432
1 : 2.22404
2 : 1.38
3 : 2.60923
4 : 0.107311
5 : 1.27499
6 : 1.91463
7 : 1.76316
8 : 1.69949
9 : 0.843962
Event 164
nTracks 10
0 : 2.99953
1 : 1.30854
2 : 1.79813
3 : 1.28959
4 : 1.07374
5 : 3.04963
6 : 2.57575
7 : 3.12879
8 : 2.80605
9 : 1.31187
Event 165
nTracks 10
0 : 2.75556
1 : 0.471791
2 : 0.647262
3 : 2.37002
4 : 3.10937
5 : 2.14921
6 : 0.477203
7 : 2.47705
8 : 1.86929
9 : 2.92011
Event 166
nTracks 10
0 : 2.49217
1 : 1.62515
2 : 0.53278
3 : 0.807361
4 : 0.516784
5 : 2.95665
6 : 2.75924
7 : 2.48769
8 : 3.10125
9 : 1.63721
Event 167
nTracks 10
0 : 2.4307
1 : 2.16413
2 : 1.50024
3 : 3.12634
4 : 1.05023
5 : 1.17791
6 : 0.204778
7 : 0.0166806
8 : 2.73238
9 : 0.350427
Event 168
nTracks 10
0 : 2.9333
1 : 2.6494
2 : 2.27136
3 : 1.93856
4 : 2.62194
5 : 2.17741
6 : 0.725038
7 : 2.23346
8 : 0.786548
9 : 1.33305
Event 169
nTracks 10
0 : 1.85239
1 : 2.25744
2 : 0.419018
3 : 1.4596
4 : 2.00618
5 : 0.583136
6 : 2.57786
7 : 0.507527
8 : 2.68771
9 : 0.366337
Event 170
nTracks 10
0 : 1.42737
1 : 1.33304
2 : 1.64178
3 : 1.33238
4 : 3.10349
5 : 2.92077
6 : 1.50613
7 : 2.26044
8 : 0.374045
9 : 1.39794
Event 171
nTracks 10
0 : 0.80665
1 : 2.25787
2 : 2.19127
3 : 0.453616
4 : 2.07909
5 : 0.498809
6 : 2.94734
7 : 2.38137
8 : 0.324764
9 : 0.739296
Event 172
nTracks 10
0 : 0.37881
1 : 1.86278
2 : 0.049538
3 : 0.482601
4 : 1.95037
5 : 2.33044
6 : 2.00542
7 : 0.642713
8 : 1.13889
9 : 0.00416203
Event 173
nTracks 10
0 : 1.12927
1 : 0.79322
2 : 1.55633
3 : 2.29041
4 : 2.74629
5 : 1.30944
6 : 2.04703
7 : 0.0633675
8 : 2.06138
9 : 1.11807
Event 174
nTracks 10
0 : 0.88767
1 : 1.7515
2 : 2.61688
3 : 1.61348
4 : 1.78822
5 : 0.381937
6 : 0.831887
7 : 2.54743
8 : 1.37751
9 : 0.104008
Event 175
nTracks 10
0 : 0.797164
1 : 1.4346
2 : 1.8183
3 : 0.173489
4 : 0.0796842
5 : 0.832145
6 : 1.17042
7 : 2.6583
8 : 1.83642
9 : 1.07185
Event 176
nTracks 10
0 : 2.39771
1 : 2.9605
2 : 0.200332
3 : 0.456847
4 : 2.42008
5 : 1.21143
6 : 2.45012
7 : 2.61884
8 : 1.72665
9 : 0.780269
Event 177
nTracks 10
0 : 1.27811
1 : 3.11217
2 : 2.36046
3 : 2.83196
4 : 1.45197
5 : 2.45486
6 : 2.03756
7 : 0.673952
8 : 0.512859
9 : 1.41355
Event 178
nTracks 10
0 : 0.40396
1 : 2.78211
2 : 0.571773
3 : 1.22047
4 : 2.21911
5 : 1.19617
6 : 2.39128
7 : 1.91565
8 : 0.29417
9 : 2.54465
Event 179
nTracks 10
0 : 1.18209
1 : 0.178114
2 : 2.03808
3 : 2.77402
4 : 0.844697
5 : 2.12975
6 : 2.20735
7 : 0.809104
8 : 1.16478
9 : 1.73396
Event 180
nTracks 10
0 : 0.633882
1 : 0.109681
2 : 3.07073
3 : 1.97976
4 : 1.33622
5 : 1.08306
6 : 2.08896
7 : 1.23704
8 : 2.18795
9 : 1.91068
Event 181
nTracks 10
0 : 2.63984
1 : 0.609264
2 : 0.790466
3 : 1.24251
4 : 2.14875
5 : 3.11614e-05
6 : 0.367997
7 : 2.97218
8 : 2.69484
9 : 0.847461
Event 182
nTracks 10
0 : 2.4071
1 : 2.0512
2 : 1.24108
3 : 1.19056
4 : 0.282113
5 : 2.21335
6 : 1.34146
7 : 0.644747
8 : 2.03125
9 : 0.501501
Event 183
nTracks 10
0 : 1.27791
1 : 1.99144
2 : 0.0443645
3 : 2.29093
4 : 1.06698
5 : 0.377539
6 : 2.95522
7 : 1.15577
8 : 1.70677
9 : 0.563502
Event 184
nTracks 10
0 : 2.54873
1 : 0.632182
2 : 2.74593
3 : 0.0503428
4 : 1.66293
5 : 2.95102
6 : 2.51018
7 : 1.52824
8 : 1.47763
9 : 0.491935
Event 185
nTracks 10
0 : 1.99622
1 : 0.227008
2 : 0.773074
3 : 0.955484
4 : 2.63278
5 : 0.114418
6 : 1.53107
7 : 2.41703
8 : 1.63849
9 : 1.66163
Event 186
nTracks 10
0 : 1.87633
1 : 0.777494
2 : 2.72332
3 : 0.00787162
4 : 2.69982
5 : 1.72704
6 : 1.54502
7 : 2.58324
8 : 0.106262
9 : 2.25155
Event 187
nTracks 10
0 : 0.867456
1 : 1.09969
2 : 1.99906
3 : 1.74647
4 : 2.24636
5 : 1.65071
6 : 2.97049
7 : 2.93119
8 : 2.67055
9 : 2.18823
Event 188
nTracks 10
0 : 1.41453
1 : 1.3264
2 : 2.87065
3 : 2.91318
4 : 2.65903
5 : 2.4651
6 : 0.62188
7 : 1.12645
8 : 1.30231
9 : 2.94501
Event 189
nTracks 10
0 : 1.74521
1 : 2.27034
2 : 2.05762
3 : 2.99689
4 : 1.70758
5 : 1.48303
6 : 0.634557
7 : 1.24379
8 : 3.0659
9 : 2.57595
Event 190
nTracks 10
0 : 1.03056
1 : 1.41629
2 : 2.57217
3 : 1.36411
4 : 1.01797
5 : 0.525914
6 : 2.59819
7 : 1.6821
8 : 2.79095
9 : 0.795782
Event 191
nTracks 10
0 : 2.46393
1 : 3.13427
2 : 1.98142
3 : 1.41981
4 : 3.11112
5 : 0.885979
6 : 0.384749
7 : 3.12151
8 : 2.94591
9 : 2.39949
Event 192
nTracks 10
0 : 2.07401
1 : 2.42873
2 : 1.80207
3 : 2.62037
4 : 3.11003
5 : 1.05978
6 : 2.97234
7 : 1.39463
8 : 0.408931
9 : 0.294948
Event 193
nTracks 10
0 : 0.32622
1 : 0.825799
2 : 1.05143
3 : 2.24931
4 : 0.984017
5 : 0.4012
6 : 2.45895
7 : 1.03473
8 : 0.045789
9 : 2.65754
Event 194
nTracks 10
0 : 2.81835
1 : 1.37714
2 : 2.25299
3 : 1.20484
4 : 2.41347
5 : 2.33032
6 : 0.00852637
7 : 0.423392
8 : 0.512662
9 : 1.96739
Event 195
nTracks 10
0 : 3.05874
1 : 1.68216
2 : 1.68486
3 : 2.00134
4 : 2.26766
5 : 0.507649
6 : 2.78353
7 : 1.04486
8 : 2.88003
9 : 2.06364
Event 196
nTracks 10
0 : 1.50159
1 : 0.561539
2 : 2.91101
3 : 2.9845
4 : 0.287424
5 : 0.156572
6 : 1.15713
7 : 3.12232
8 : 0.5128
9 : 0.418033
Event 197
nTracks 10
0 : 2.46465
1 : 1.81747
2 : 0.73897
3 : 1.30044
4 : 0.172029
5 : 0.809933
6 : 2.8087
7 : 0.159799
8 : 0.507087
9 : 1.05938
Event 198
nTracks 10
0 : 2.61654
1 : 2.25628
2 : 0.895545
3 : 1.95338
4 : 2.1792
5 : 2.78818
6 : 1.27135
7 : 2.45588
8 : 0.331322
9 : 3.08137
Event 199
nTracks 10
0 : 1.2303
1 : 3.09833
2 : 0.481897
3 : 3.08652
4 : 2.51512
5 : 1.6764
6 : 0.632114
7 : 0.554581
8 : 1.07829
9 : 2.03151
Event 200
nTracks 10
0 : 2.75469
1 : 1.01661
2 : 0.992963
3 : 2.50483
4 : 1.7352
5 : 0.143107
6 : 1.29129
7 : 0.00782121
8 : 0.421845
9 : 0.270348
Event 201
nTracks 10
0 : 0.00445246
1 : 2.46597
2 : 1.09509
3 : 1.78626
4 : 2.39691
5 : 2.71927
6 : 0.64936
7 : 0.568947
8 : 3.11129
9 : 0.773569
Event 202
nTracks 10
0 : 2.6971
1 : 1.79631
2 : 3.02453
3 : 1.0849
4 : 2.82298
5 : 0.609925
6 : 1.53691
7 : 0.426624
8 : 1.59164
9 : 3.01912
Event 203
nTracks 10
0 : 0.182248
1 : 0.516667
2 : 1.4057
3 : 0.421683
4 : 1.19242
5 : 2.75105
6 : 1.84765
7 : 0.406815
8 : 0.297533
9 : 3.00409
Event 204
nTracks 10
0 : 2.13268
1 : 2.18552
2 : 0.98122
3 : 0.242027
4 : 0.132629
5 : 2.91364
6 : 2.85615
7 : 2.00831
8 : 1.36267
9 : 1.3548
Event 205
nTracks 10
0 : 1.09054
1 : 2.77838
2 : 2.13943
3 : 2.13161
4 : 2.94406
5 : 1.88119
6 : 0.358049
7 : 1.88137
8 : 2.45972
9 : 0.155717
Event 206
nTracks 10
0 : 0.646612
1 : 1.54334
2 : 0.187633
3 : 2.11055
4 : 1.20107
5 : 1.16519
6 : 2.48315
7 : 0.426191
8 : 0.984666
9 : 2.94499
Event 207
nTracks 10
0 : 1.21787
1 : 1.82564
2 : 2.63157
3 : 1.8675
4 : 3.11916
5 : 0.985655
6 : 1.16073
7 : 0.745158
8 : 2.72235
9 : 1.01436
Event 208
nTracks 10
0 : 0.82386
1 : 2.63152
2 : 2.05897
3 : 2.56781
4 : 2.56051
5 : 0.37976
6 : 1.57083
7 : 2.29045
8 : 0.567104
9 : 1.82206
Event 209
nTracks 10
0 : 3.11856
1 : 1.00065
2 : 1.03138
3 : 1.75303
4 : 2.90362
5 : 1.51179
6 : 0.455199
7 : 0.473284
8 : 0.234264
9 : 2.08849
Event 210
nTracks 10
0 : 1.66939
1 : 2.68945
2 : 2.88168
3 : 1.51096
4 : 1.90538
5 : 2.9294
6 : 0.367993
7 : 3.10543
8 : 2.95183
9 : 0.244267
Event 211
nTracks 10
0 : 1.14279
1 : 2.40956
2 : 1.7659
3 : 1.33725
4 : 2.03084
5 : 2.94039
6 : 0.616016
7 : 0.274451
8 : 0.425182
9 : 1.32951
Event 212
nTracks 10
0 : 1.04961
1 : 2.81273
2 : 2.86911
3 : 2.96074
4 : 1.26938
5 : 2.26098
6 : 2.19395
7 : 1.55392
8 : 0.478345
9 : 0.847611
Event 213
nTracks 10
0 : 3.10402
1 : 1.81314
2 : 2.26894
3 : 2.84827
4 : 1.81839
5 : 0.715546
6 : 2.99246
7 : 1.57763
8 : 0.782199
9 : 2.05623
Event 214
nTracks 10
0 : 2.68308
1 : 1.77667
2 : 2.18236
3 : 0.741773
4 : 2.85927
5 : 1.88629
6 : 2.3699
7 : 2.1146
8 : 2.34075
9 : 1.21302
Event 215
nTracks 10
0 : 2.87749
1 : 2.73635
2 : 1.02707
3 : 2.5758
4 : 0.77103
5 : 1.2463
6 : 3.06039
7 : 1.77326
8 : 2.01233
9 : 0.259592
Event 216
nTracks 10
0 : 3.09115
1 : 1.16266
2 : 0.694182
3 : 1.4653
4 : 0.512401
5 : 0.155554
6 : 0.263559
7 : 3.08447
8 : 1.80862
9 : 0.10459
Event 217
nTracks 10
0 : 2.97848
1 : 2.02762
2 : 1.29705
3 : 0.404023
4 : 0.0759275
5 : 2.91887
6 : 1.91388
7 : 1.0484
8 : 0.250404
9 : 2.58635
Event 218
nTracks 10
0 : 2.99179
1 : 0.674474
2 : 0.289746
3 : 0.451592
4 : 1.15441
5 : 2.24887
6 : 2.35489
7 : 1.80585
8 : 2.82871
9 : 0.743513
Event 219
nTracks 10
0 : 2.22608
1 : 1.84456
2 : 0.88809
3 : 2.77799
4 : 1.27688
5 : 0.373095
6 : 0.971816
7 : 1.70085
8 : 2.0836
9 : 1.08358
Event 220
nTracks 10
0 : 1.70859
1 : 0.0345449
2 : 0.250026
3 : 0.332092
4 : 3.03361
5 : 1.06094
6 : 0.781793
7 : 0.743506
8 : 2.06877
9 : 2.49015
Event 221
nTracks 10
0 : 0.132478
1 : 2.62315
2 : 2.38977
3 : 0.213915
4 : 1.252
5 : 0.45999
6 : 2.96863
7 : 2.63646
8 : 2.29374
9 : 1.19853
Event 222
nTracks 10
0 : 1.31352
1 : 1.6233
2 : 1.51692
3 : 1.06041
4 : 2.87314
5 : 0.4173
6 : 0.949008
7 : 1.16838
8 : 0.079007
9 : 0.966101
Event 223
nTracks 10
0 : 2.14478
1 : 2.58007
2 : 1.04947
3 : 2.66581
4 : 2.98217
5 : 0.953944
6 : 2.42515
7 : 0.377377
8 : 0.621978
9 : 1.30659
Event 224
nTracks 10
0 : 1.79765
1 : 0.877003
2 : 2.9039
3 : 2.69514
4 : 2.20378
5 : 1.5348
6 : 1.19592
7 : 2.87421
8 : 0.136922
9 : 2.11682
Event 225
nTracks 10
0 : 0.931304
1 : 1.73325
2 : 0.543257
3 : 1.41822
4 : 2.52651
5 : 2.6034
6 : 2.67304
7 : 1.42307
8 : 0.630265
9 : 0.567995
Event 226
nTracks 10
0 : 0.967417
1 : 2.46214
2 : 0.384618
3 : 0.743525
4 : 1.50023
5 : 1.05449
6 : 0.789029
7 : 0.523618
8 : 0.670438
9 : 1.66277
Event 227
nTracks 10
0 : 2.5815
1 : 0.583044
2 : 1.49172
3 : 2.88241
4 : 2.81895
5 : 0.704512
6 : 1.90621
7 : 1.60432
8 : 1.03995
9 : 2.87014
Event 228
nTracks 10
0 : 1.43061
1 : 2.44948
2 : 0.887877
3 : 2.13306
4 : 0.106009
5 : 0.612732
6 : 2.80743
7 : 1.49367
8 : 2.50886
9 : 2.41769
Event 229
nTracks 10
0 : 1.3819
1 : 3.02299
2 : 2.91591
3 : 1.9963
4 : 0.788729
5 : 1.51955
6 : 0.234549
7 : 0.182247
8 : 0.67634
9 : 1.26519
Event 230
nTracks 10
0 : 0.737829
1 : 1.5301
2 : 1.30134
3 : 0.959604
4 : 0.0851024
5 : 0.804004
6 : 1.29094
7 : 0.859496
8 : 1.92444
9 : 1.0975
Event 231
nTracks 10
0 : 0.323798
1 : 2.83865
2 : 1.0122
3 : 0.472092
4 : 2.96944
5 : 2.75068
6 : 0.071382
7 : 1.14328
8 : 2.66238
9 : 0.315268
Event 232
nTracks 10
0 : 2.61384
1 : 2.71165
2 : 1.06751
3 : 1.14495
4 : 0.573362
5 : 0.020328
6 : 1.99603
7 : 1.43899
8 : 2.51182
9 : 0.36291
Event 233
nTracks 10
0 : 3.12887
1 : 0.469124
2 : 0.88095
3 : 0.887695
4 : 0.511483
5 : 2.31894
6 : 0.482179
7 : 1.89299
8 : 2.89511
9 : 0.249344
Event 234
nTracks 10
0 : 0.0688385
1 : 2.55135
2 : 1.8049
3 : 2.05039
4 : 1.91636
5 : 2.7675
6 : 2.72569
7 : 0.769572
8 : 1.7549
9 : 0.164259
Event 235
nTracks 10
0 : 1.35162
1 : 2.91324
2 : 1.29902
3 : 0.903024
4 : 0.688661
5 : 0.649497
6 : 2.46706
7 : 0.531639
8 : 0.253597
9 : 0.00828105
Event 236
nTracks 10
0 : 2.47037
1 : 2.62638
2 : 2.32249
3 : 2.5488
4 : 0.614853
5 : 0.361194
6 : 0.190403
7 : 0.89602
8 : 1.75857
9 : 2.46663
Event 237
nTracks 10
0 : 0.351825
1 : 2.15948
2 : 2.70142
3 : 0.876619
4 : 3.11167
5 : 2.64708
6 : 1.24293
7 : 0.857241
8 : 2.58593
9 : 1.7548
Event 238
nTracks 10
0 : 1.36205
1 : 2.43516
2 : 2.32123
3 : 0.169839
4 : 0.356266
5 : 2.55475
6 : 2.60373
7 : 2.40271
8 : 2.1341
9 : 3.09363
Event 239
nTracks 10
0 : 0.737426
1 : 3.07771
2 : 2.8571
3 : 2.44642
4 : 0.995154
5 : 1.23402
6 : 1.34154
7 : 2.30746
8 : 2.74311
9 : 2.73026
Event 240
nTracks 10
0 : 0.19262
1 : 0.660701
2 : 0.105379
3 : 2.41644
4 : 0.201837
5 : 2.5163
6 : 0.465858
7 : 2.14881
8 : 0.284194
9 : 0.0191459
Event 241
nTracks 10
0 : 2.15238
1 : 0.689842
2 : 1.48141
3 : 0.693264
4 : 2.09788
5 : 1.77106
6 : 0.159525
7 : 0.500111
8 : 1.97172
9 : 2.12694
Event 242
nTracks 10
0 : 1.00874
1 : 2.44919
2 : 3.12015
3 : 2.53347
4 : 0.249324
5 : 0.112162
6 : 2.56221
7 : 1.73189
8 : 0.584526
9 : 0.109764
Event 243
nTracks 10
0 : 1.17716
1 : 2.22804
2 : 0.178671
3 : 1.16648
4 : 1.94218
5 : 2.33767
6 : 2.53118
7 : 0.226551
8 : 2.16941
9 : 1.72556
Event 244
nTracks 10
0 : 1.18977
1 : 0.797611
2 : 2.45306
3 : 0.173534
4 : 2.75302
5 : 0.649867
6 : 2.01121
7 : 0.574263
8 : 2.41701
9 : 0.677052
Event 245
nTracks 10
0 : 2.58749
1 : 1.76557
2 : 0.982195
3 : 2.09505
4 : 1.12044
5 : 1.76855
6 : 0.0262865
7 : 1.81822
8 : 3.09216
9 : 0.706179
Event 246
nTracks 10
0 : 2.64949
1 : 0.359023
2 : 0.922913
3 : 0.411785
4 : 2.43476
5 : 1.92642
6 : 1.05854
7 : 2.47614
8 : 0.817535
9 : 1.97427
Event 247
nTracks 10
0 : 1.76728
1 : 0.196649
2 : 1.92533
3 : 0.56908
4 : 2.56622
5 : 0.971527
6 : 1.51775
7 : 1.1643
8 : 0.417777
9 : 2.14793
Event 248
nTracks 10
0 : 1.53228
1 : 2.65247
2 : 2.06836
3 : 1.7049
4 : 2.79587
5 : 0.31077
6 : 0.980708
7 : 0.396937
8 : 1.00348
9 : 0.280452
Event 249
nTracks 10
0 : 0.374863
1 : 1.40675
2 : 2.8277
3 : 3.01515
4 : 1.07011
5 : 0.104978
6 : 2.71141
7 : 0.784755
8 : 2.4692
9 : 1.85519
Event 250
nTracks 10
0 : 1.11054
1 : 1.06607
2 : 2.99984
3 : 0.960054
4 : 1.21802
5 : 1.47125
6 : 0.240753
7 : 0.523519
8 : 1.52868
9 : 1.06089
Event 251
nTracks 10
0 : 1.69145
1 : 3.02798
2 : 1.23566
3 : 2.83104
4 : 2.86634
5 : 1.07808
6 : 1.94375
7 : 2.10071
8 : 0.688207
9 : 1.69709
Event 252
nTracks 10
0 : 0.48468
1 : 1.73971
2 : 0.0805372
3 : 2.6869
4 : 0.44439
5 : 2.98192
6 : 2.71748
7 : 0.90062
8 : 0.763744
9 : 2.88935
Event 253
nTracks 10
0 : 1.37349
1 : 2.75066
2 : 0.541571
3 : 1.0508
4 : 0.878995
5 : 0.964889
6 : 1.09954
7 : 1.12408
8 : 1.25903
9 : 2.26717
Event 254
nTracks 10
0 : 0.0159119
1 : 0.0497541
2 : 3.05474
3 : 0.540578
4 : 2.8594
5 : 1.81165
6 : 1.26678
7 : 0.0714853
8 : 2.44313
9 : 1.52493
Event 255
nTracks 10
0 : 2.66755
1 : 2.19881
2 : 2.25539
3 : 2.33774
4 : 0.0892753
5 : 0.121004
6 : 0.157124
7 : 0.572278
8 : 2.57694
9 : 2.23723
Event 256
nTracks 10
0 : 2.37774
1 : 0.485027
2 : 1.189
3 : 2.49452
4 : 0.624255
5 : 2.8405
6 : 0.0763029
7 : 0.78416
8 : 0.0228613
9 : 2.72723
Event 257
nTracks 10
0 : 2.54591
1 : 0.977602
2 : 1.79012
3 : 0.321598
4 : 1.29908
5 : 0.225011
6 : 3.00467
7 : 1.85838
8 : 2.56849
9 : 1.67876
Event 258
nTracks 10
0 : 2.39759
1 : 0.999012
2 : 2.066
3 : 0.114471
4 : 1.14599
5 : 2.36917
6 : 0.380209
7 : 0.849401
8 : 2.89337
9 : 1.11236
Event 259
nTracks 10
0 : 2.98543
1 : 2.0831
2 : 0.969189
3 : 1.5854
4 : 2.99706
5 : 0.769231
6 : 2.5986
7 : 2.57722
8 : 0.578284
9 : 0.799858
Event 260
nTracks 10
0 : 1.25608
1 : 2.17298
2 : 3.07026
3 : 2.4982
4 : 1.75483
5 : 2.3709
6 : 2.70147
7 : 1.13837
8 : 2.79694
9 : 0.0781345
Event 261
nTracks 10
0 : 2.63908
1 : 1.97165
2 : 2.93542
3 : 2.89219
4 : 0.0356582
5 : 2.99474
6 : 2.64162
7 : 2.36993
8 : 0.779499
9 : 2.38721
Event 262
nTracks 10
0 : 0.0945467
1 : 0.00334461
2 : 0.527996
3 : 1.35865
4 : 1.23481
5 : 1.22767
6 : 1.1888
7 : 2.89295
8 : 0.164039
9 : 2.62924
Event 263
nTracks 10
0 : 2.5655
1 : 2.86025
2 : 3.13012
3 : 1.22537
4 : 1.04664
5 : 0.477422
6 : 0.744125
7 : 0.926868
8 : 2.46975
9 : 0.255515
Event 264
nTracks 10
0 : 0.617664
1 : 2.62496
2 : 0.749773
3 : 2.17027
4 : 1.18711
5 : 1.57186
6 : 2.88687
7 : 0.891261
8 : 2.74622
9 : 0.914162
Event 265
nTracks 10
0 : 1.09433
1 : 1.22423
2 : 1.76625
3 : 0.53146
4 : 1.34364
5 : 1.92001
6 : 0.802615
7 : 0.104464
8 : 1.45709
9 : 2.98292
Event 266
nTracks 10
0 : 1.45526
1 : 0.172151
2 : 2.46448
3 : 2.68433
4 : 1.46996
5 : 0.123692
6 : 3.09362
7 : 1.09731
8 : 0.575963
9 : 2.97804
Event 267
nTracks 10
0 : 0.547548
1 : 0.110344
2 : 2.98141
3 : 1.34695
4 : 1.51839
5 : 1.52901
6 : 2.36982
7 : 0.962065
8 : 0.419657
9 : 2.68971
Event 268
nTracks 10
0 : 0.994912
1 : 0.373683
2 : 2.31223
3 : 1.5122
4 : 0.562913
5 : 2.83395
6 : 1.55588
7 : 2.75685
8 : 0.849165
9 : 1.15168
Event 269
nTracks 10
0 : 1.11396
1 : 1.26557
2 : 1.22175
3 : 0.290865
4 : 0.586072
5 : 1.70618
6 : 0.791466
7 : 2.97731
8 : 0.731051
9 : 1.30845
Event 270
nTracks 10
0 : 0.483193
1 : 2.85381
2 : 2.99611
3 : 0.418762
4 : 0.565272
5 : 0.835328
6 : 0.115325
7 : 2.98115
8 : 0.638065
9 : 1.2216
Event 271
nTracks 10
0 : 1.94029
1 : 2.4216
2 : 0.133417
3 : 0.725526
4 : 1.89303
5 : 2.86422
6 : 2.88444
7 : 1.46921
8 : 1.71402
9 : 0.0489785
Event 272
nTracks 10
0 : 1.90972
1 : 0.182411
2 : 0.307274
3 : 1.62217
4 : 2.70944
5 : 1.37432
6 : 1.36916
7 : 2.41748
8 : 1.33441
9 : 0.563785
Event 273
nTracks 10
0 : 0.379549
1 : 1.13061
2 : 2.60978
3 : 0.560149
